row_id,system,task,model,vendor,harness,model_group,outcome
20250511_sweagent_lm_32b/sphinx-doc__sphinx-10466,20250511_sweagent_lm_32b,sphinx-doc__sphinx-10466,SWE-agent-LM-32B,Qwen,SWE-agent,SWE-agent-LM-32B,1
20250511_sweagent_lm_32b/sphinx-doc__sphinx-9367,20250511_sweagent_lm_32b,sphinx-doc__sphinx-9367,SWE-agent-LM-32B,Qwen,SWE-agent,SWE-agent-LM-32B,1
20250511_sweagent_lm_32b/sphinx-doc__sphinx-9673,20250511_sweagent_lm_32b,sphinx-doc__sphinx-9673,SWE-agent-LM-32B,Qwen,SWE-agent,SWE-agent-LM-32B,0
20250511_sweagent_lm_32b/sympy__sympy-13647,20250511_sweagent_lm_32b,sympy__sympy-13647,SWE-agent-LM-32B,Qwen,SWE-agent,SWE-agent-LM-32B,1
20250511_sweagent_lm_32b/sympy__sympy-14248,20250511_sweagent_lm_32b,sympy__sympy-14248,SWE-agent-LM-32B,Qwen,SWE-agent,SWE-agent-LM-32B,0
20250511_sweagent_lm_32b/sympy__sympy-24661,20250511_sweagent_lm_32b,sympy__sympy-24661,SWE-agent-LM-32B,Qwen,SWE-agent,SWE-agent-LM-32B,1
20250514_aime_coder/astropy__astropy-14096,20250514_aime_coder,astropy__astropy-14096,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/django__django-11099,20250514_aime_coder,django__django-11099,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/django__django-11532,20250514_aime_coder,django__django-11532,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,0
20250514_aime_coder/django__django-13810,20250514_aime_coder,django__django-13810,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/django__django-13933,20250514_aime_coder,django__django-13933,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/django__django-14034,20250514_aime_coder,django__django-14034,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,0
20250514_aime_coder/django__django-14238,20250514_aime_coder,django__django-14238,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/django__django-15525,20250514_aime_coder,django__django-15525,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,0
20250514_aime_coder/django__django-15554,20250514_aime_coder,django__django-15554,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/django__django-15695,20250514_aime_coder,django__django-15695,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,0
20250514_aime_coder/django__django-16145,20250514_aime_coder,django__django-16145,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/matplotlib__matplotlib-23299,20250514_aime_coder,matplotlib__matplotlib-23299,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,0
20250514_aime_coder/pydata__xarray-3305,20250514_aime_coder,pydata__xarray-3305,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/pylint-dev__pylint-6528,20250514_aime_coder,pylint-dev__pylint-6528,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,0
20250514_aime_coder/sphinx-doc__sphinx-9367,20250514_aime_coder,sphinx-doc__sphinx-9367,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/sphinx-doc__sphinx-9673,20250514_aime_coder,sphinx-doc__sphinx-9673,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/sympy__sympy-13647,20250514_aime_coder,sympy__sympy-13647,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250514_aime_coder/sympy__sympy-14248,20250514_aime_coder,sympy__sympy-14248,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,0
20250514_aime_coder/sympy__sympy-24661,20250514_aime_coder,sympy__sympy-24661,Claude 3.7 Sonnet,Anthropic,Aime-coder v1,Claude 3.7 Sonnet,1
20250515_Refact_Agent/astropy__astropy-14096,20250515_Refact_Agent,astropy__astropy-14096,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/django__django-11099,20250515_Refact_Agent,django__django-11099,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/django__django-11532,20250515_Refact_Agent,django__django-11532,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/django__django-13810,20250515_Refact_Agent,django__django-13810,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/django__django-13933,20250515_Refact_Agent,django__django-13933,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/django__django-14034,20250515_Refact_Agent,django__django-14034,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,0
20250515_Refact_Agent/django__django-14238,20250515_Refact_Agent,django__django-14238,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/django__django-15525,20250515_Refact_Agent,django__django-15525,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/django__django-15554,20250515_Refact_Agent,django__django-15554,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,0
20250515_Refact_Agent/django__django-15695,20250515_Refact_Agent,django__django-15695,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,0
20250515_Refact_Agent/django__django-16145,20250515_Refact_Agent,django__django-16145,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/matplotlib__matplotlib-23299,20250515_Refact_Agent,matplotlib__matplotlib-23299,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,0
20250515_Refact_Agent/pydata__xarray-3305,20250515_Refact_Agent,pydata__xarray-3305,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/pylint-dev__pylint-6528,20250515_Refact_Agent,pylint-dev__pylint-6528,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/sphinx-doc__sphinx-10466,20250515_Refact_Agent,sphinx-doc__sphinx-10466,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/sphinx-doc__sphinx-9367,20250515_Refact_Agent,sphinx-doc__sphinx-9367,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/sphinx-doc__sphinx-9673,20250515_Refact_Agent,sphinx-doc__sphinx-9673,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/sympy__sympy-13647,20250515_Refact_Agent,sympy__sympy-13647,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250515_Refact_Agent/sympy__sympy-14248,20250515_Refact_Agent,sympy__sympy-14248,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,0
20250515_Refact_Agent/sympy__sympy-24661,20250515_Refact_Agent,sympy__sympy-24661,,Anthropic,Refact.ai Agent,unknown:20250515_Refact_Agent,1
20250516_cortexa_o3/astropy__astropy-14096,20250516_cortexa_o3,astropy__astropy-14096,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/django__django-11099,20250516_cortexa_o3,django__django-11099,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/django__django-11532,20250516_cortexa_o3,django__django-11532,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/django__django-13810,20250516_cortexa_o3,django__django-13810,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/django__django-13933,20250516_cortexa_o3,django__django-13933,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/django__django-14034,20250516_cortexa_o3,django__django-14034,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,0
20250516_cortexa_o3/django__django-14238,20250516_cortexa_o3,django__django-14238,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/django__django-15525,20250516_cortexa_o3,django__django-15525,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/django__django-15554,20250516_cortexa_o3,django__django-15554,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,0
20250516_cortexa_o3/django__django-15695,20250516_cortexa_o3,django__django-15695,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,0
20250516_cortexa_o3/django__django-16145,20250516_cortexa_o3,django__django-16145,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/matplotlib__matplotlib-23299,20250516_cortexa_o3,matplotlib__matplotlib-23299,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,0
20250516_cortexa_o3/pydata__xarray-3305,20250516_cortexa_o3,pydata__xarray-3305,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/pylint-dev__pylint-6528,20250516_cortexa_o3,pylint-dev__pylint-6528,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,0
20250516_cortexa_o3/sphinx-doc__sphinx-10466,20250516_cortexa_o3,sphinx-doc__sphinx-10466,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/sphinx-doc__sphinx-9367,20250516_cortexa_o3,sphinx-doc__sphinx-9367,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/sphinx-doc__sphinx-9673,20250516_cortexa_o3,sphinx-doc__sphinx-9673,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/sympy__sympy-13647,20250516_cortexa_o3,sympy__sympy-13647,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250516_cortexa_o3/sympy__sympy-14248,20250516_cortexa_o3,sympy__sympy-14248,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,0
20250516_cortexa_o3/sympy__sympy-24661,20250516_cortexa_o3,sympy__sympy-24661,,OpenAI,Nemotron-CORTEXA,unknown:20250516_cortexa_o3,1
20250519_devlo/astropy__astropy-14096,20250519_devlo,astropy__astropy-14096,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/django__django-11099,20250519_devlo,django__django-11099,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/django__django-11532,20250519_devlo,django__django-11532,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/django__django-13810,20250519_devlo,django__django-13810,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/django__django-13933,20250519_devlo,django__django-13933,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/django__django-14034,20250519_devlo,django__django-14034,,Anthropic,devlo,unknown:20250519_devlo,0
20250519_devlo/django__django-14238,20250519_devlo,django__django-14238,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/django__django-15525,20250519_devlo,django__django-15525,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/django__django-15554,20250519_devlo,django__django-15554,,Anthropic,devlo,unknown:20250519_devlo,0
20250519_devlo/django__django-15695,20250519_devlo,django__django-15695,,Anthropic,devlo,unknown:20250519_devlo,0
20250519_devlo/django__django-16145,20250519_devlo,django__django-16145,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/matplotlib__matplotlib-23299,20250519_devlo,matplotlib__matplotlib-23299,,Anthropic,devlo,unknown:20250519_devlo,0
20250519_devlo/pydata__xarray-3305,20250519_devlo,pydata__xarray-3305,,Anthropic,devlo,unknown:20250519_devlo,0
20250519_devlo/pylint-dev__pylint-6528,20250519_devlo,pylint-dev__pylint-6528,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/sphinx-doc__sphinx-10466,20250519_devlo,sphinx-doc__sphinx-10466,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/sphinx-doc__sphinx-9367,20250519_devlo,sphinx-doc__sphinx-9367,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/sphinx-doc__sphinx-9673,20250519_devlo,sphinx-doc__sphinx-9673,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/sympy__sympy-13647,20250519_devlo,sympy__sympy-13647,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_devlo/sympy__sympy-14248,20250519_devlo,sympy__sympy-14248,,Anthropic,devlo,unknown:20250519_devlo,0
20250519_devlo/sympy__sympy-24661,20250519_devlo,sympy__sympy-24661,,Anthropic,devlo,unknown:20250519_devlo,1
20250519_trae/astropy__astropy-14096,20250519_trae,astropy__astropy-14096,,,TRAE,unknown:20250519_trae,1
20250519_trae/django__django-11099,20250519_trae,django__django-11099,,,TRAE,unknown:20250519_trae,1
20250519_trae/django__django-11532,20250519_trae,django__django-11532,,,TRAE,unknown:20250519_trae,0
20250519_trae/django__django-13810,20250519_trae,django__django-13810,,,TRAE,unknown:20250519_trae,1
20250519_trae/django__django-13933,20250519_trae,django__django-13933,,,TRAE,unknown:20250519_trae,1
20250519_trae/django__django-14034,20250519_trae,django__django-14034,,,TRAE,unknown:20250519_trae,0
20250519_trae/django__django-14238,20250519_trae,django__django-14238,,,TRAE,unknown:20250519_trae,1
20250519_trae/django__django-15525,20250519_trae,django__django-15525,,,TRAE,unknown:20250519_trae,1
20250519_trae/django__django-15554,20250519_trae,django__django-15554,,,TRAE,unknown:20250519_trae,1
20250519_trae/django__django-15695,20250519_trae,django__django-15695,,,TRAE,unknown:20250519_trae,1
20250519_trae/django__django-16145,20250519_trae,django__django-16145,,,TRAE,unknown:20250519_trae,1
20250519_trae/matplotlib__matplotlib-23299,20250519_trae,matplotlib__matplotlib-23299,,,TRAE,unknown:20250519_trae,0
20250519_trae/pydata__xarray-3305,20250519_trae,pydata__xarray-3305,,,TRAE,unknown:20250519_trae,1
20250519_trae/pylint-dev__pylint-6528,20250519_trae,pylint-dev__pylint-6528,,,TRAE,unknown:20250519_trae,0
20250519_trae/sphinx-doc__sphinx-10466,20250519_trae,sphinx-doc__sphinx-10466,,,TRAE,unknown:20250519_trae,1
20250519_trae/sphinx-doc__sphinx-9367,20250519_trae,sphinx-doc__sphinx-9367,,,TRAE,unknown:20250519_trae,1
20250519_trae/sphinx-doc__sphinx-9673,20250519_trae,sphinx-doc__sphinx-9673,,,TRAE,unknown:20250519_trae,1
20250519_trae/sympy__sympy-13647,20250519_trae,sympy__sympy-13647,,,TRAE,unknown:20250519_trae,1
20250519_trae/sympy__sympy-14248,20250519_trae,sympy__sympy-14248,,,TRAE,unknown:20250519_trae,0
20250519_trae/sympy__sympy-24661,20250519_trae,sympy__sympy-24661,,,TRAE,unknown:20250519_trae,1
20250520_openhands_devstral_small/astropy__astropy-14096,20250520_openhands_devstral_small,astropy__astropy-14096,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/django__django-11099,20250520_openhands_devstral_small,django__django-11099,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/django__django-11532,20250520_openhands_devstral_small,django__django-11532,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/django__django-13810,20250520_openhands_devstral_small,django__django-13810,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/django__django-13933,20250520_openhands_devstral_small,django__django-13933,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/django__django-14034,20250520_openhands_devstral_small,django__django-14034,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,0
20250520_openhands_devstral_small/django__django-14238,20250520_openhands_devstral_small,django__django-14238,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,0
20250520_openhands_devstral_small/django__django-15525,20250520_openhands_devstral_small,django__django-15525,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,0
20250520_openhands_devstral_small/django__django-15554,20250520_openhands_devstral_small,django__django-15554,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,0
20250520_openhands_devstral_small/django__django-15695,20250520_openhands_devstral_small,django__django-15695,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,0
20250520_openhands_devstral_small/django__django-16145,20250520_openhands_devstral_small,django__django-16145,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/matplotlib__matplotlib-23299,20250520_openhands_devstral_small,matplotlib__matplotlib-23299,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,0
20250520_openhands_devstral_small/pydata__xarray-3305,20250520_openhands_devstral_small,pydata__xarray-3305,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/pylint-dev__pylint-6528,20250520_openhands_devstral_small,pylint-dev__pylint-6528,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/sphinx-doc__sphinx-10466,20250520_openhands_devstral_small,sphinx-doc__sphinx-10466,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/sphinx-doc__sphinx-9367,20250520_openhands_devstral_small,sphinx-doc__sphinx-9367,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/sphinx-doc__sphinx-9673,20250520_openhands_devstral_small,sphinx-doc__sphinx-9673,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250520_openhands_devstral_small/sympy__sympy-13647,20250520_openhands_devstral_small,sympy__sympy-13647,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,0
20250520_openhands_devstral_small/sympy__sympy-14248,20250520_openhands_devstral_small,sympy__sympy-14248,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,0
20250520_openhands_devstral_small/sympy__sympy-24661,20250520_openhands_devstral_small,sympy__sympy-24661,DevStral Small 2505,Mistral,OpenHands,DevStral Small 2505,1
20250522_sweagent_claude-4-sonnet-20250514/astropy__astropy-14096,20250522_sweagent_claude-4-sonnet-20250514,astropy__astropy-14096,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,1
20250522_sweagent_claude-4-sonnet-20250514/django__django-11099,20250522_sweagent_claude-4-sonnet-20250514,django__django-11099,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,1
20250522_sweagent_claude-4-sonnet-20250514/django__django-11532,20250522_sweagent_claude-4-sonnet-20250514,django__django-11532,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,0
20250522_sweagent_claude-4-sonnet-20250514/django__django-13810,20250522_sweagent_claude-4-sonnet-20250514,django__django-13810,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,1
20250522_sweagent_claude-4-sonnet-20250514/django__django-13933,20250522_sweagent_claude-4-sonnet-20250514,django__django-13933,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,1
20250522_sweagent_claude-4-sonnet-20250514/django__django-14034,20250522_sweagent_claude-4-sonnet-20250514,django__django-14034,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,0
20250522_sweagent_claude-4-sonnet-20250514/django__django-14238,20250522_sweagent_claude-4-sonnet-20250514,django__django-14238,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,1
20250522_sweagent_claude-4-sonnet-20250514/django__django-15525,20250522_sweagent_claude-4-sonnet-20250514,django__django-15525,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,1
20250522_sweagent_claude-4-sonnet-20250514/django__django-15554,20250522_sweagent_claude-4-sonnet-20250514,django__django-15554,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,1
20250522_sweagent_claude-4-sonnet-20250514/django__django-15695,20250522_sweagent_claude-4-sonnet-20250514,django__django-15695,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,0
20250522_sweagent_claude-4-sonnet-20250514/django__django-16145,20250522_sweagent_claude-4-sonnet-20250514,django__django-16145,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,1
20250522_sweagent_claude-4-sonnet-20250514/matplotlib__matplotlib-23299,20250522_sweagent_claude-4-sonnet-20250514,matplotlib__matplotlib-23299,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,0
20250522_sweagent_claude-4-sonnet-20250514/pydata__xarray-3305,20250522_sweagent_claude-4-sonnet-20250514,pydata__xarray-3305,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,1
20250522_sweagent_claude-4-sonnet-20250514/pylint-dev__pylint-6528,20250522_sweagent_claude-4-sonnet-20250514,pylint-dev__pylint-6528,Claude 4 Sonnet,Anthropic,SWE-agent,Claude 4 Sonnet,0
